paper_name,query,max_iterations,total_iterations_executed,iteration_number,questions_total,questions_correct,incorrect_questions,accuracy,acu_questions_total,acu_questions_correct,acu_accuracy,judgment,status,sections_to_highlight_size,source_file
Evolutionary-Computation-LLM--The-LLM-as-a-substitute-for-evolutionary--67bf0375,The LLM as a substitute for evolutionary operators.,15,15,12,8,4,4,0.5000,3,1,0.3333,false,max_iterations_reached,6,Evolutionary-Computation-LLM--The-LLM-as-a-substitute-for-evolutionary--67bf0375.json
Evolutionary-Computation-LLM--The-LLM-as-a-substitute-for-evolutionary--67bf0375,The LLM as a substitute for evolutionary operators.,15,15,13,8,6,2,0.7500,3,1,0.3333,true,max_iterations_reached,6,Evolutionary-Computation-LLM--The-LLM-as-a-substitute-for-evolutionary--67bf0375.json
Evolutionary-Computation-LLM--The-LLM-as-a-substitute-for-evolutionary--67bf0375,The LLM as a substitute for evolutionary operators.,15,15,14,8,8,0,1.0000,3,3,1.0000,true,max_iterations_reached,6,Evolutionary-Computation-LLM--The-LLM-as-a-substitute-for-evolutionary--67bf0375.json
Evolutionary-Computation-LLM--The-LLM-as-a-substitute-for-evolutionary--67bf0375,The LLM as a substitute for evolutionary operators.,15,15,15,8,7,1,0.8750,3,3,1.0000,false,max_iterations_reached,5,Evolutionary-Computation-LLM--The-LLM-as-a-substitute-for-evolutionary--67bf0375.json
The-Linear-Representation-Hypothesis--The-derivation-of-a-semantically-meaning--4d295d66,"The derivation of a semantically meaningful geometry from the statistical properties of the model's full vocabulary, rather than from its training data distribution.",15,15,1,8,8,0,1.0000,3,3,1.0000,true,max_iterations_reached,7,The-Linear-Representation-Hypothesis--The-derivation-of-a-semantically-meaning--4d295d66.json
The-Linear-Representation-Hypothesis--The-derivation-of-a-semantically-meaning--4d295d66,"The derivation of a semantically meaningful geometry from the statistical properties of the model's full vocabulary, rather than from its training data distribution.",15,15,2,8,4,4,0.5000,3,1,0.3333,false,max_iterations_reached,6,The-Linear-Representation-Hypothesis--The-derivation-of-a-semantically-meaning--4d295d66.json
The-Linear-Representation-Hypothesis--The-derivation-of-a-semantically-meaning--4d295d66,"The derivation of a semantically meaningful geometry from the statistical properties of the model's full vocabulary, rather than from its training data distribution.",15,15,3,8,3,5,0.3750,3,2,0.6667,false,max_iterations_reached,7,The-Linear-Representation-Hypothesis--The-derivation-of-a-semantically-meaning--4d295d66.json
The-Linear-Representation-Hypothesis--The-derivation-of-a-semantically-meaning--4d295d66,"The derivation of a semantically meaningful geometry from the statistical properties of the model's full vocabulary, rather than from its training data distribution.",15,15,4,8,5,3,0.6250,3,1,0.3333,false,max_iterations_reached,6,The-Linear-Representation-Hypothesis--The-derivation-of-a-semantically-meaning--4d295d66.json
The-Linear-Representation-Hypothesis--The-derivation-of-a-semantically-meaning--4d295d66,"The derivation of a semantically meaningful geometry from the statistical properties of the model's full vocabulary, rather than from its training data distribution.",15,15,5,8,8,0,1.0000,3,3,1.0000,true,max_iterations_reached,5,The-Linear-Representation-Hypothesis--The-derivation-of-a-semantically-meaning--4d295d66.json
The-Linear-Representation-Hypothesis--The-derivation-of-a-semantically-meaning--4d295d66,"The derivation of a semantically meaningful geometry from the statistical properties of the model's full vocabulary, rather than from its training data distribution.",15,15,6,8,1,7,0.1250,3,0,0.0000,false,max_iterations_reached,8,The-Linear-Representation-Hypothesis--The-derivation-of-a-semantically-meaning--4d295d66.json
The-Linear-Representation-Hypothesis--The-derivation-of-a-semantically-meaning--4d295d66,"The derivation of a semantically meaningful geometry from the statistical properties of the model's full vocabulary, rather than from its training data distribution.",15,15,7,8,2,6,0.2500,3,0,0.0000,false,max_iterations_reached,6,The-Linear-Representation-Hypothesis--The-derivation-of-a-semantically-meaning--4d295d66.json
The-Linear-Representation-Hypothesis--The-derivation-of-a-semantically-meaning--4d295d66,"The derivation of a semantically meaningful geometry from the statistical properties of the model's full vocabulary, rather than from its training data distribution.",15,15,8,8,2,6,0.2500,3,1,0.3333,false,max_iterations_reached,5,The-Linear-Representation-Hypothesis--The-derivation-of-a-semantically-meaning--4d295d66.json
The-Linear-Representation-Hypothesis--The-derivation-of-a-semantically-meaning--4d295d66,"The derivation of a semantically meaningful geometry from the statistical properties of the model's full vocabulary, rather than from its training data distribution.",15,15,9,8,3,5,0.3750,3,2,0.6667,false,max_iterations_reached,6,The-Linear-Representation-Hypothesis--The-derivation-of-a-semantically-meaning--4d295d66.json
The-Linear-Representation-Hypothesis--The-derivation-of-a-semantically-meaning--4d295d66,"The derivation of a semantically meaningful geometry from the statistical properties of the model's full vocabulary, rather than from its training data distribution.",15,15,10,8,4,4,0.5000,3,1,0.3333,false,max_iterations_reached,5,The-Linear-Representation-Hypothesis--The-derivation-of-a-semantically-meaning--4d295d66.json
The-Linear-Representation-Hypothesis--The-derivation-of-a-semantically-meaning--4d295d66,"The derivation of a semantically meaningful geometry from the statistical properties of the model's full vocabulary, rather than from its training data distribution.",15,15,11,8,4,4,0.5000,3,1,0.3333,false,max_iterations_reached,0,The-Linear-Representation-Hypothesis--The-derivation-of-a-semantically-meaning--4d295d66.json
The-Linear-Representation-Hypothesis--The-derivation-of-a-semantically-meaning--4d295d66,"The derivation of a semantically meaningful geometry from the statistical properties of the model's full vocabulary, rather than from its training data distribution.",15,15,12,8,2,6,0.2500,3,1,0.3333,false,max_iterations_reached,6,The-Linear-Representation-Hypothesis--The-derivation-of-a-semantically-meaning--4d295d66.json
The-Linear-Representation-Hypothesis--The-derivation-of-a-semantically-meaning--4d295d66,"The derivation of a semantically meaningful geometry from the statistical properties of the model's full vocabulary, rather than from its training data distribution.",15,15,13,8,4,4,0.5000,3,2,0.6667,false,max_iterations_reached,7,The-Linear-Representation-Hypothesis--The-derivation-of-a-semantically-meaning--4d295d66.json
The-Linear-Representation-Hypothesis--The-derivation-of-a-semantically-meaning--4d295d66,"The derivation of a semantically meaningful geometry from the statistical properties of the model's full vocabulary, rather than from its training data distribution.",15,15,14,8,2,6,0.2500,3,1,0.3333,false,max_iterations_reached,5,The-Linear-Representation-Hypothesis--The-derivation-of-a-semantically-meaning--4d295d66.json
The-Linear-Representation-Hypothesis--The-derivation-of-a-semantically-meaning--4d295d66,"The derivation of a semantically meaningful geometry from the statistical properties of the model's full vocabulary, rather than from its training data distribution.",15,15,15,8,5,3,0.6250,3,1,0.3333,false,max_iterations_reached,5,The-Linear-Representation-Hypothesis--The-derivation-of-a-semantically-meaning--4d295d66.json
Hierarchical-Reasoning-Model--Applying-principles-of-hierarchical-proc--3a15a174,"Applying principles of hierarchical processing, temporal separation, and local credit assignment from neuroscience to engineer stable, deep reasoning in artificial neural networks.",15,2,1,8,5,3,0.6250,3,2,0.6667,false,completed,5,Hierarchical-Reasoning-Model--Applying-principles-of-hierarchical-proc--3a15a174.json
Hierarchical-Reasoning-Model--Applying-principles-of-hierarchical-proc--3a15a174,"Applying principles of hierarchical processing, temporal separation, and local credit assignment from neuroscience to engineer stable, deep reasoning in artificial neural networks.",15,2,2,8,8,0,1.0000,3,3,1.0000,true,completed,7,Hierarchical-Reasoning-Model--Applying-principles-of-hierarchical-proc--3a15a174.json
Forget-What-You-Know-about-LLMs--The-methodology-of-using-generative-mode--6f2d13e4,The methodology of using generative models to create adversarial evaluation datasets.,15,10,1,9,5,4,0.5556,4,2,0.5000,false,completed,5,Forget-What-You-Know-about-LLMs--The-methodology-of-using-generative-mode--6f2d13e4.json
Forget-What-You-Know-about-LLMs--The-methodology-of-using-generative-mode--6f2d13e4,The methodology of using generative models to create adversarial evaluation datasets.,15,10,2,9,6,3,0.6667,4,3,0.7500,false,completed,7,Forget-What-You-Know-about-LLMs--The-methodology-of-using-generative-mode--6f2d13e4.json
Forget-What-You-Know-about-LLMs--The-methodology-of-using-generative-mode--6f2d13e4,The methodology of using generative models to create adversarial evaluation datasets.,15,10,3,9,8,1,0.8889,4,3,0.7500,false,completed,5,Forget-What-You-Know-about-LLMs--The-methodology-of-using-generative-mode--6f2d13e4.json
Forget-What-You-Know-about-LLMs--The-methodology-of-using-generative-mode--6f2d13e4,The methodology of using generative models to create adversarial evaluation datasets.,15,10,4,9,8,1,0.8889,4,4,1.0000,false,completed,6,Forget-What-You-Know-about-LLMs--The-methodology-of-using-generative-mode--6f2d13e4.json
Forget-What-You-Know-about-LLMs--The-methodology-of-using-generative-mode--6f2d13e4,The methodology of using generative models to create adversarial evaluation datasets.,15,10,5,9,8,1,0.8889,4,4,1.0000,false,completed,5,Forget-What-You-Know-about-LLMs--The-methodology-of-using-generative-mode--6f2d13e4.json
Forget-What-You-Know-about-LLMs--The-methodology-of-using-generative-mode--6f2d13e4,The methodology of using generative models to create adversarial evaluation datasets.,15,10,6,9,8,1,0.8889,4,4,1.0000,false,completed,6,Forget-What-You-Know-about-LLMs--The-methodology-of-using-generative-mode--6f2d13e4.json
Forget-What-You-Know-about-LLMs--The-methodology-of-using-generative-mode--6f2d13e4,The methodology of using generative models to create adversarial evaluation datasets.,15,10,7,9,6,3,0.6667,4,3,0.7500,false,completed,6,Forget-What-You-Know-about-LLMs--The-methodology-of-using-generative-mode--6f2d13e4.json
Forget-What-You-Know-about-LLMs--The-methodology-of-using-generative-mode--6f2d13e4,The methodology of using generative models to create adversarial evaluation datasets.,15,10,8,9,8,1,0.8889,4,4,1.0000,false,completed,5,Forget-What-You-Know-about-LLMs--The-methodology-of-using-generative-mode--6f2d13e4.json
Forget-What-You-Know-about-LLMs--The-methodology-of-using-generative-mode--6f2d13e4,The methodology of using generative models to create adversarial evaluation datasets.,15,10,9,9,8,1,0.8889,4,4,1.0000,false,completed,7,Forget-What-You-Know-about-LLMs--The-methodology-of-using-generative-mode--6f2d13e4.json
Forget-What-You-Know-about-LLMs--The-methodology-of-using-generative-mode--6f2d13e4,The methodology of using generative models to create adversarial evaluation datasets.,15,10,10,9,9,0,1.0000,4,4,1.0000,true,completed,5,Forget-What-You-Know-about-LLMs--The-methodology-of-using-generative-mode--6f2d13e4.json
Random-Teachers-are-Good-Teachers--The-asymmetric-nature-of-the-loss-landsc--e132b1e0,The asymmetric nature of the loss landscape around a random initialization.,15,15,1,8,0,8,0.0000,3,0,0.0000,false,max_iterations_reached,0,Random-Teachers-are-Good-Teachers--The-asymmetric-nature-of-the-loss-landsc--e132b1e0.json
Random-Teachers-are-Good-Teachers--The-asymmetric-nature-of-the-loss-landsc--e132b1e0,The asymmetric nature of the loss landscape around a random initialization.,15,15,2,8,2,6,0.2500,3,0,0.0000,false,max_iterations_reached,6,Random-Teachers-are-Good-Teachers--The-asymmetric-nature-of-the-loss-landsc--e132b1e0.json
Random-Teachers-are-Good-Teachers--The-asymmetric-nature-of-the-loss-landsc--e132b1e0,The asymmetric nature of the loss landscape around a random initialization.,15,15,3,8,5,3,0.6250,3,2,0.6667,false,max_iterations_reached,6,Random-Teachers-are-Good-Teachers--The-asymmetric-nature-of-the-loss-landsc--e132b1e0.json
Random-Teachers-are-Good-Teachers--The-asymmetric-nature-of-the-loss-landsc--e132b1e0,The asymmetric nature of the loss landscape around a random initialization.,15,15,4,8,5,3,0.6250,3,1,0.3333,false,max_iterations_reached,6,Random-Teachers-are-Good-Teachers--The-asymmetric-nature-of-the-loss-landsc--e132b1e0.json
Random-Teachers-are-Good-Teachers--The-asymmetric-nature-of-the-loss-landsc--e132b1e0,The asymmetric nature of the loss landscape around a random initialization.,15,15,5,8,5,3,0.6250,3,1,0.3333,false,max_iterations_reached,6,Random-Teachers-are-Good-Teachers--The-asymmetric-nature-of-the-loss-landsc--e132b1e0.json
Random-Teachers-are-Good-Teachers--The-asymmetric-nature-of-the-loss-landsc--e132b1e0,The asymmetric nature of the loss landscape around a random initialization.,15,15,6,8,4,4,0.5000,3,0,0.0000,false,max_iterations_reached,6,Random-Teachers-are-Good-Teachers--The-asymmetric-nature-of-the-loss-landsc--e132b1e0.json
Random-Teachers-are-Good-Teachers--The-asymmetric-nature-of-the-loss-landsc--e132b1e0,The asymmetric nature of the loss landscape around a random initialization.,15,15,7,8,3,5,0.3750,3,0,0.0000,false,max_iterations_reached,6,Random-Teachers-are-Good-Teachers--The-asymmetric-nature-of-the-loss-landsc--e132b1e0.json
Random-Teachers-are-Good-Teachers--The-asymmetric-nature-of-the-loss-landsc--e132b1e0,The asymmetric nature of the loss landscape around a random initialization.,15,15,8,8,2,6,0.2500,3,0,0.0000,false,max_iterations_reached,7,Random-Teachers-are-Good-Teachers--The-asymmetric-nature-of-the-loss-landsc--e132b1e0.json
Random-Teachers-are-Good-Teachers--The-asymmetric-nature-of-the-loss-landsc--e132b1e0,The asymmetric nature of the loss landscape around a random initialization.,15,15,9,8,3,5,0.3750,3,1,0.3333,false,max_iterations_reached,6,Random-Teachers-are-Good-Teachers--The-asymmetric-nature-of-the-loss-landsc--e132b1e0.json
Random-Teachers-are-Good-Teachers--The-asymmetric-nature-of-the-loss-landsc--e132b1e0,The asymmetric nature of the loss landscape around a random initialization.,15,15,10,8,1,7,0.1250,3,0,0.0000,false,max_iterations_reached,0,Random-Teachers-are-Good-Teachers--The-asymmetric-nature-of-the-loss-landsc--e132b1e0.json
Random-Teachers-are-Good-Teachers--The-asymmetric-nature-of-the-loss-landsc--e132b1e0,The asymmetric nature of the loss landscape around a random initialization.,15,15,11,8,5,3,0.6250,3,1,0.3333,false,max_iterations_reached,3,Random-Teachers-are-Good-Teachers--The-asymmetric-nature-of-the-loss-landsc--e132b1e0.json
Random-Teachers-are-Good-Teachers--The-asymmetric-nature-of-the-loss-landsc--e132b1e0,The asymmetric nature of the loss landscape around a random initialization.,15,15,12,8,3,5,0.3750,3,1,0.3333,false,max_iterations_reached,6,Random-Teachers-are-Good-Teachers--The-asymmetric-nature-of-the-loss-landsc--e132b1e0.json
Random-Teachers-are-Good-Teachers--The-asymmetric-nature-of-the-loss-landsc--e132b1e0,The asymmetric nature of the loss landscape around a random initialization.,15,15,13,8,2,6,0.2500,3,0,0.0000,false,max_iterations_reached,7,Random-Teachers-are-Good-Teachers--The-asymmetric-nature-of-the-loss-landsc--e132b1e0.json
Random-Teachers-are-Good-Teachers--The-asymmetric-nature-of-the-loss-landsc--e132b1e0,The asymmetric nature of the loss landscape around a random initialization.,15,15,14,8,8,0,1.0000,3,3,1.0000,true,max_iterations_reached,7,Random-Teachers-are-Good-Teachers--The-asymmetric-nature-of-the-loss-landsc--e132b1e0.json
Random-Teachers-are-Good-Teachers--The-asymmetric-nature-of-the-loss-landsc--e132b1e0,The asymmetric nature of the loss landscape around a random initialization.,15,15,15,8,3,5,0.3750,3,0,0.0000,false,max_iterations_reached,5,Random-Teachers-are-Good-Teachers--The-asymmetric-nature-of-the-loss-landsc--e132b1e0.json
Evolutionary-Computation-LLM--Neural-Architecture-Search--NAS--as-both--f213eb94,Neural Architecture Search (NAS) as both a target for optimization and a domain for synergy.,15,15,1,8,7,1,0.8750,3,3,1.0000,false,max_iterations_reached,6,Evolutionary-Computation-LLM--Neural-Architecture-Search--NAS--as-both--f213eb94.json
Evolutionary-Computation-LLM--Neural-Architecture-Search--NAS--as-both--f213eb94,Neural Architecture Search (NAS) as both a target for optimization and a domain for synergy.,15,15,2,8,2,6,0.2500,3,0,0.0000,false,max_iterations_reached,7,Evolutionary-Computation-LLM--Neural-Architecture-Search--NAS--as-both--f213eb94.json
Evolutionary-Computation-LLM--Neural-Architecture-Search--NAS--as-both--f213eb94,Neural Architecture Search (NAS) as both a target for optimization and a domain for synergy.,15,15,3,8,1,7,0.1250,3,0,0.0000,false,max_iterations_reached,7,Evolutionary-Computation-LLM--Neural-Architecture-Search--NAS--as-both--f213eb94.json
Evolutionary-Computation-LLM--Neural-Architecture-Search--NAS--as-both--f213eb94,Neural Architecture Search (NAS) as both a target for optimization and a domain for synergy.,15,15,4,8,4,4,0.5000,3,0,0.0000,false,max_iterations_reached,5,Evolutionary-Computation-LLM--Neural-Architecture-Search--NAS--as-both--f213eb94.json
Evolutionary-Computation-LLM--Neural-Architecture-Search--NAS--as-both--f213eb94,Neural Architecture Search (NAS) as both a target for optimization and a domain for synergy.,15,15,5,8,8,0,1.0000,3,3,1.0000,true,max_iterations_reached,6,Evolutionary-Computation-LLM--Neural-Architecture-Search--NAS--as-both--f213eb94.json
Evolutionary-Computation-LLM--Neural-Architecture-Search--NAS--as-both--f213eb94,Neural Architecture Search (NAS) as both a target for optimization and a domain for synergy.,15,15,6,8,3,5,0.3750,3,1,0.3333,false,max_iterations_reached,4,Evolutionary-Computation-LLM--Neural-Architecture-Search--NAS--as-both--f213eb94.json
Evolutionary-Computation-LLM--Neural-Architecture-Search--NAS--as-both--f213eb94,Neural Architecture Search (NAS) as both a target for optimization and a domain for synergy.,15,15,7,8,3,5,0.3750,3,1,0.3333,false,max_iterations_reached,6,Evolutionary-Computation-LLM--Neural-Architecture-Search--NAS--as-both--f213eb94.json
Evolutionary-Computation-LLM--Neural-Architecture-Search--NAS--as-both--f213eb94,Neural Architecture Search (NAS) as both a target for optimization and a domain for synergy.,15,15,8,8,2,6,0.2500,3,1,0.3333,false,max_iterations_reached,5,Evolutionary-Computation-LLM--Neural-Architecture-Search--NAS--as-both--f213eb94.json
Evolutionary-Computation-LLM--Neural-Architecture-Search--NAS--as-both--f213eb94,Neural Architecture Search (NAS) as both a target for optimization and a domain for synergy.,15,15,9,8,5,3,0.6250,3,1,0.3333,false,max_iterations_reached,6,Evolutionary-Computation-LLM--Neural-Architecture-Search--NAS--as-both--f213eb94.json
Evolutionary-Computation-LLM--Neural-Architecture-Search--NAS--as-both--f213eb94,Neural Architecture Search (NAS) as both a target for optimization and a domain for synergy.,15,15,10,8,2,6,0.2500,3,1,0.3333,false,max_iterations_reached,6,Evolutionary-Computation-LLM--Neural-Architecture-Search--NAS--as-both--f213eb94.json
Evolutionary-Computation-LLM--Neural-Architecture-Search--NAS--as-both--f213eb94,Neural Architecture Search (NAS) as both a target for optimization and a domain for synergy.,15,15,11,8,5,3,0.6250,3,1,0.3333,false,max_iterations_reached,5,Evolutionary-Computation-LLM--Neural-Architecture-Search--NAS--as-both--f213eb94.json
Evolutionary-Computation-LLM--Neural-Architecture-Search--NAS--as-both--f213eb94,Neural Architecture Search (NAS) as both a target for optimization and a domain for synergy.,15,15,12,8,5,3,0.6250,3,3,1.0000,false,max_iterations_reached,5,Evolutionary-Computation-LLM--Neural-Architecture-Search--NAS--as-both--f213eb94.json
Evolutionary-Computation-LLM--Neural-Architecture-Search--NAS--as-both--f213eb94,Neural Architecture Search (NAS) as both a target for optimization and a domain for synergy.,15,15,13,8,3,5,0.3750,3,1,0.3333,false,max_iterations_reached,6,Evolutionary-Computation-LLM--Neural-Architecture-Search--NAS--as-both--f213eb94.json
Evolutionary-Computation-LLM--Neural-Architecture-Search--NAS--as-both--f213eb94,Neural Architecture Search (NAS) as both a target for optimization and a domain for synergy.,15,15,14,8,6,2,0.7500,3,1,0.3333,false,max_iterations_reached,6,Evolutionary-Computation-LLM--Neural-Architecture-Search--NAS--as-both--f213eb94.json
Evolutionary-Computation-LLM--Neural-Architecture-Search--NAS--as-both--f213eb94,Neural Architecture Search (NAS) as both a target for optimization and a domain for synergy.,15,15,15,8,5,3,0.6250,3,1,0.3333,false,max_iterations_reached,3,Evolutionary-Computation-LLM--Neural-Architecture-Search--NAS--as-both--f213eb94.json
MemOS--The-framework-for-accountable-and-govern--b80c093c,The framework for accountable and governed memory in multi-agent systems.,15,3,1,9,1,8,0.1111,4,1,0.2500,false,completed,8,MemOS--The-framework-for-accountable-and-govern--b80c093c.json
MemOS--The-framework-for-accountable-and-govern--b80c093c,The framework for accountable and governed memory in multi-agent systems.,15,3,2,9,8,1,0.8889,4,3,0.7500,false,completed,7,MemOS--The-framework-for-accountable-and-govern--b80c093c.json
MemOS--The-framework-for-accountable-and-govern--b80c093c,The framework for accountable and governed memory in multi-agent systems.,15,3,3,9,9,0,1.0000,4,4,1.0000,true,completed,5,MemOS--The-framework-for-accountable-and-govern--b80c093c.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Causes-of-optimization-instability-and-p--6ffe6eba,Causes of optimization instability and performance degradation during RL fine-tuning of small language models.,15,15,1,9,4,5,0.4444,4,2,0.5000,false,max_iterations_reached,5,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Causes-of-optimization-instability-and-p--6ffe6eba.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Causes-of-optimization-instability-and-p--6ffe6eba,Causes of optimization instability and performance degradation during RL fine-tuning of small language models.,15,15,2,9,6,3,0.6667,4,3,0.7500,false,max_iterations_reached,5,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Causes-of-optimization-instability-and-p--6ffe6eba.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Causes-of-optimization-instability-and-p--6ffe6eba,Causes of optimization instability and performance degradation during RL fine-tuning of small language models.,15,15,3,9,8,1,0.8889,4,3,0.7500,false,max_iterations_reached,5,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Causes-of-optimization-instability-and-p--6ffe6eba.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Causes-of-optimization-instability-and-p--6ffe6eba,Causes of optimization instability and performance degradation during RL fine-tuning of small language models.,15,15,4,9,7,2,0.7778,4,3,0.7500,false,max_iterations_reached,6,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Causes-of-optimization-instability-and-p--6ffe6eba.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Causes-of-optimization-instability-and-p--6ffe6eba,Causes of optimization instability and performance degradation during RL fine-tuning of small language models.,15,15,5,9,7,2,0.7778,4,3,0.7500,false,max_iterations_reached,7,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Causes-of-optimization-instability-and-p--6ffe6eba.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Causes-of-optimization-instability-and-p--6ffe6eba,Causes of optimization instability and performance degradation during RL fine-tuning of small language models.,15,15,6,9,5,4,0.5556,4,3,0.7500,false,max_iterations_reached,5,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Causes-of-optimization-instability-and-p--6ffe6eba.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Causes-of-optimization-instability-and-p--6ffe6eba,Causes of optimization instability and performance degradation during RL fine-tuning of small language models.,15,15,7,9,4,5,0.4444,4,2,0.5000,false,max_iterations_reached,5,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Causes-of-optimization-instability-and-p--6ffe6eba.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Causes-of-optimization-instability-and-p--6ffe6eba,Causes of optimization instability and performance degradation during RL fine-tuning of small language models.,15,15,8,9,7,2,0.7778,4,3,0.7500,false,max_iterations_reached,7,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Causes-of-optimization-instability-and-p--6ffe6eba.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Causes-of-optimization-instability-and-p--6ffe6eba,Causes of optimization instability and performance degradation during RL fine-tuning of small language models.,15,15,9,9,6,3,0.6667,4,3,0.7500,false,max_iterations_reached,5,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Causes-of-optimization-instability-and-p--6ffe6eba.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Causes-of-optimization-instability-and-p--6ffe6eba,Causes of optimization instability and performance degradation during RL fine-tuning of small language models.,15,15,10,9,3,6,0.3333,4,2,0.5000,false,max_iterations_reached,7,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Causes-of-optimization-instability-and-p--6ffe6eba.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Causes-of-optimization-instability-and-p--6ffe6eba,Causes of optimization instability and performance degradation during RL fine-tuning of small language models.,15,15,11,9,6,3,0.6667,4,3,0.7500,false,max_iterations_reached,0,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Causes-of-optimization-instability-and-p--6ffe6eba.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Causes-of-optimization-instability-and-p--6ffe6eba,Causes of optimization instability and performance degradation during RL fine-tuning of small language models.,15,15,12,9,6,3,0.6667,4,3,0.7500,false,max_iterations_reached,6,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Causes-of-optimization-instability-and-p--6ffe6eba.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Causes-of-optimization-instability-and-p--6ffe6eba,Causes of optimization instability and performance degradation during RL fine-tuning of small language models.,15,15,13,9,8,1,0.8889,4,3,0.7500,false,max_iterations_reached,5,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Causes-of-optimization-instability-and-p--6ffe6eba.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Causes-of-optimization-instability-and-p--6ffe6eba,Causes of optimization instability and performance degradation during RL fine-tuning of small language models.,15,15,14,9,5,4,0.5556,4,3,0.7500,false,max_iterations_reached,5,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Causes-of-optimization-instability-and-p--6ffe6eba.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Causes-of-optimization-instability-and-p--6ffe6eba,Causes of optimization instability and performance degradation during RL fine-tuning of small language models.,15,15,15,9,8,1,0.8889,4,4,1.0000,false,max_iterations_reached,6,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Causes-of-optimization-instability-and-p--6ffe6eba.json
Forget-What-You-Know-about-LLMs--Differential-robustness-across-distinct--3f34ba00,Differential robustness across distinct LLM architectural families.,15,15,1,8,6,2,0.7500,3,3,1.0000,false,max_iterations_reached,6,Forget-What-You-Know-about-LLMs--Differential-robustness-across-distinct--3f34ba00.json
Forget-What-You-Know-about-LLMs--Differential-robustness-across-distinct--3f34ba00,Differential robustness across distinct LLM architectural families.,15,15,2,8,8,0,1.0000,3,3,1.0000,true,max_iterations_reached,6,Forget-What-You-Know-about-LLMs--Differential-robustness-across-distinct--3f34ba00.json
Forget-What-You-Know-about-LLMs--Differential-robustness-across-distinct--3f34ba00,Differential robustness across distinct LLM architectural families.,15,15,3,8,6,2,0.7500,3,3,1.0000,false,max_iterations_reached,6,Forget-What-You-Know-about-LLMs--Differential-robustness-across-distinct--3f34ba00.json
Forget-What-You-Know-about-LLMs--Differential-robustness-across-distinct--3f34ba00,Differential robustness across distinct LLM architectural families.,15,15,4,8,6,2,0.7500,3,3,1.0000,false,max_iterations_reached,7,Forget-What-You-Know-about-LLMs--Differential-robustness-across-distinct--3f34ba00.json
Forget-What-You-Know-about-LLMs--Differential-robustness-across-distinct--3f34ba00,Differential robustness across distinct LLM architectural families.,15,15,5,8,6,2,0.7500,3,3,1.0000,false,max_iterations_reached,5,Forget-What-You-Know-about-LLMs--Differential-robustness-across-distinct--3f34ba00.json
Forget-What-You-Know-about-LLMs--Differential-robustness-across-distinct--3f34ba00,Differential robustness across distinct LLM architectural families.,15,15,6,8,6,2,0.7500,3,3,1.0000,false,max_iterations_reached,5,Forget-What-You-Know-about-LLMs--Differential-robustness-across-distinct--3f34ba00.json
Forget-What-You-Know-about-LLMs--Differential-robustness-across-distinct--3f34ba00,Differential robustness across distinct LLM architectural families.,15,15,7,8,6,2,0.7500,3,2,0.6667,false,max_iterations_reached,7,Forget-What-You-Know-about-LLMs--Differential-robustness-across-distinct--3f34ba00.json
Forget-What-You-Know-about-LLMs--Differential-robustness-across-distinct--3f34ba00,Differential robustness across distinct LLM architectural families.,15,15,8,8,6,2,0.7500,3,3,1.0000,false,max_iterations_reached,7,Forget-What-You-Know-about-LLMs--Differential-robustness-across-distinct--3f34ba00.json
Forget-What-You-Know-about-LLMs--Differential-robustness-across-distinct--3f34ba00,Differential robustness across distinct LLM architectural families.,15,15,9,8,5,3,0.6250,3,2,0.6667,false,max_iterations_reached,6,Forget-What-You-Know-about-LLMs--Differential-robustness-across-distinct--3f34ba00.json
