paper_name,query,max_iterations,total_iterations_executed,iteration_number,questions_total,questions_correct,incorrect_questions,accuracy,acu_questions_total,acu_questions_correct,acu_accuracy,judgment,status,source_file
Forget-What-You-Know-about-LLMs--The-methodology-of-using-generative-mode--6f2d13e4,The methodology of using generative models to create adversarial evaluation datasets.,10,10,10,10,6,4,0.6000,5,3,0.6000,false,max_iterations_reached,Forget-What-You-Know-about-LLMs--The-methodology-of-using-generative-mode--6f2d13e4.json
Evolutionary-Computation-LLM--Neural-Architecture-Search--NAS--as-both--f213eb94,Neural Architecture Search (NAS) as both a target for optimization and a domain for synergy.,10,10,1,9,1,8,0.1111,4,0,0.0000,false,max_iterations_reached,Evolutionary-Computation-LLM--Neural-Architecture-Search--NAS--as-both--f213eb94.json
Evolutionary-Computation-LLM--Neural-Architecture-Search--NAS--as-both--f213eb94,Neural Architecture Search (NAS) as both a target for optimization and a domain for synergy.,10,10,2,9,2,7,0.2222,4,0,0.0000,false,max_iterations_reached,Evolutionary-Computation-LLM--Neural-Architecture-Search--NAS--as-both--f213eb94.json
Evolutionary-Computation-LLM--Neural-Architecture-Search--NAS--as-both--f213eb94,Neural Architecture Search (NAS) as both a target for optimization and a domain for synergy.,10,10,3,9,9,0,1.0000,4,4,1.0000,true,max_iterations_reached,Evolutionary-Computation-LLM--Neural-Architecture-Search--NAS--as-both--f213eb94.json
Evolutionary-Computation-LLM--Neural-Architecture-Search--NAS--as-both--f213eb94,Neural Architecture Search (NAS) as both a target for optimization and a domain for synergy.,10,10,4,9,1,8,0.1111,4,0,0.0000,false,max_iterations_reached,Evolutionary-Computation-LLM--Neural-Architecture-Search--NAS--as-both--f213eb94.json
Evolutionary-Computation-LLM--Neural-Architecture-Search--NAS--as-both--f213eb94,Neural Architecture Search (NAS) as both a target for optimization and a domain for synergy.,10,10,5,9,7,2,0.7778,4,4,1.0000,false,max_iterations_reached,Evolutionary-Computation-LLM--Neural-Architecture-Search--NAS--as-both--f213eb94.json
Evolutionary-Computation-LLM--Neural-Architecture-Search--NAS--as-both--f213eb94,Neural Architecture Search (NAS) as both a target for optimization and a domain for synergy.,10,10,6,9,2,7,0.2222,4,0,0.0000,false,max_iterations_reached,Evolutionary-Computation-LLM--Neural-Architecture-Search--NAS--as-both--f213eb94.json
Evolutionary-Computation-LLM--Neural-Architecture-Search--NAS--as-both--f213eb94,Neural Architecture Search (NAS) as both a target for optimization and a domain for synergy.,10,10,7,9,2,7,0.2222,4,0,0.0000,false,max_iterations_reached,Evolutionary-Computation-LLM--Neural-Architecture-Search--NAS--as-both--f213eb94.json
Evolutionary-Computation-LLM--Neural-Architecture-Search--NAS--as-both--f213eb94,Neural Architecture Search (NAS) as both a target for optimization and a domain for synergy.,10,10,8,9,2,7,0.2222,4,1,0.2500,false,max_iterations_reached,Evolutionary-Computation-LLM--Neural-Architecture-Search--NAS--as-both--f213eb94.json
Evolutionary-Computation-LLM--Neural-Architecture-Search--NAS--as-both--f213eb94,Neural Architecture Search (NAS) as both a target for optimization and a domain for synergy.,10,10,9,9,2,7,0.2222,4,0,0.0000,false,max_iterations_reached,Evolutionary-Computation-LLM--Neural-Architecture-Search--NAS--as-both--f213eb94.json
Evolutionary-Computation-LLM--Neural-Architecture-Search--NAS--as-both--f213eb94,Neural Architecture Search (NAS) as both a target for optimization and a domain for synergy.,10,10,10,9,9,0,1.0000,4,4,1.0000,true,max_iterations_reached,Evolutionary-Computation-LLM--Neural-Architecture-Search--NAS--as-both--f213eb94.json
MemOS--The-framework-for-accountable-and-govern--b80c093c,The framework for accountable and governed memory in multi-agent systems.,10,2,1,8,2,6,0.2500,3,1,0.3333,false,completed,MemOS--The-framework-for-accountable-and-govern--b80c093c.json
MemOS--The-framework-for-accountable-and-govern--b80c093c,The framework for accountable and governed memory in multi-agent systems.,10,2,2,8,8,0,1.0000,3,3,1.0000,true,completed,MemOS--The-framework-for-accountable-and-govern--b80c093c.json
Learn-Beyond-The-Answer--Efficiency-trade-offs-in-LLM-data-augmen--04c8c875,Efficiency trade-offs in LLM data augmentation strategies.,10,10,1,8,2,6,0.2500,3,1,0.3333,false,max_iterations_reached,Learn-Beyond-The-Answer--Efficiency-trade-offs-in-LLM-data-augmen--04c8c875.json
Learn-Beyond-The-Answer--Efficiency-trade-offs-in-LLM-data-augmen--04c8c875,Efficiency trade-offs in LLM data augmentation strategies.,10,10,2,8,3,5,0.3750,3,2,0.6667,false,max_iterations_reached,Learn-Beyond-The-Answer--Efficiency-trade-offs-in-LLM-data-augmen--04c8c875.json
Learn-Beyond-The-Answer--Efficiency-trade-offs-in-LLM-data-augmen--04c8c875,Efficiency trade-offs in LLM data augmentation strategies.,10,10,3,8,3,5,0.3750,3,1,0.3333,false,max_iterations_reached,Learn-Beyond-The-Answer--Efficiency-trade-offs-in-LLM-data-augmen--04c8c875.json
Learn-Beyond-The-Answer--Efficiency-trade-offs-in-LLM-data-augmen--04c8c875,Efficiency trade-offs in LLM data augmentation strategies.,10,10,4,8,4,4,0.5000,3,2,0.6667,false,max_iterations_reached,Learn-Beyond-The-Answer--Efficiency-trade-offs-in-LLM-data-augmen--04c8c875.json
Learn-Beyond-The-Answer--Efficiency-trade-offs-in-LLM-data-augmen--04c8c875,Efficiency trade-offs in LLM data augmentation strategies.,10,10,5,8,8,0,1.0000,3,3,1.0000,true,max_iterations_reached,Learn-Beyond-The-Answer--Efficiency-trade-offs-in-LLM-data-augmen--04c8c875.json
Learn-Beyond-The-Answer--Efficiency-trade-offs-in-LLM-data-augmen--04c8c875,Efficiency trade-offs in LLM data augmentation strategies.,10,10,6,8,2,6,0.2500,3,2,0.6667,false,max_iterations_reached,Learn-Beyond-The-Answer--Efficiency-trade-offs-in-LLM-data-augmen--04c8c875.json
Learn-Beyond-The-Answer--Efficiency-trade-offs-in-LLM-data-augmen--04c8c875,Efficiency trade-offs in LLM data augmentation strategies.,10,10,7,8,5,3,0.6250,3,3,1.0000,false,max_iterations_reached,Learn-Beyond-The-Answer--Efficiency-trade-offs-in-LLM-data-augmen--04c8c875.json
Learn-Beyond-The-Answer--Efficiency-trade-offs-in-LLM-data-augmen--04c8c875,Efficiency trade-offs in LLM data augmentation strategies.,10,10,8,8,3,5,0.3750,3,2,0.6667,false,max_iterations_reached,Learn-Beyond-The-Answer--Efficiency-trade-offs-in-LLM-data-augmen--04c8c875.json
Learn-Beyond-The-Answer--Efficiency-trade-offs-in-LLM-data-augmen--04c8c875,Efficiency trade-offs in LLM data augmentation strategies.,10,10,9,8,1,7,0.1250,3,1,0.3333,false,max_iterations_reached,Learn-Beyond-The-Answer--Efficiency-trade-offs-in-LLM-data-augmen--04c8c875.json
Learn-Beyond-The-Answer--Efficiency-trade-offs-in-LLM-data-augmen--04c8c875,Efficiency trade-offs in LLM data augmentation strategies.,10,10,10,8,2,6,0.2500,3,1,0.3333,false,max_iterations_reached,Learn-Beyond-The-Answer--Efficiency-trade-offs-in-LLM-data-augmen--04c8c875.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Causes-of-optimization-instability-and-p--6ffe6eba,Causes of optimization instability and performance degradation during RL fine-tuning of small language models.,10,10,1,9,9,0,1.0000,4,4,1.0000,true,max_iterations_reached,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Causes-of-optimization-instability-and-p--6ffe6eba.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Causes-of-optimization-instability-and-p--6ffe6eba,Causes of optimization instability and performance degradation during RL fine-tuning of small language models.,10,10,2,9,5,4,0.5556,4,1,0.2500,false,max_iterations_reached,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Causes-of-optimization-instability-and-p--6ffe6eba.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Causes-of-optimization-instability-and-p--6ffe6eba,Causes of optimization instability and performance degradation during RL fine-tuning of small language models.,10,10,3,9,2,7,0.2222,4,1,0.2500,false,max_iterations_reached,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Causes-of-optimization-instability-and-p--6ffe6eba.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Causes-of-optimization-instability-and-p--6ffe6eba,Causes of optimization instability and performance degradation during RL fine-tuning of small language models.,10,10,4,9,4,5,0.4444,4,1,0.2500,false,max_iterations_reached,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Causes-of-optimization-instability-and-p--6ffe6eba.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Causes-of-optimization-instability-and-p--6ffe6eba,Causes of optimization instability and performance degradation during RL fine-tuning of small language models.,10,10,5,9,3,6,0.3333,4,1,0.2500,false,max_iterations_reached,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Causes-of-optimization-instability-and-p--6ffe6eba.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Causes-of-optimization-instability-and-p--6ffe6eba,Causes of optimization instability and performance degradation during RL fine-tuning of small language models.,10,10,6,9,3,6,0.3333,4,1,0.2500,false,max_iterations_reached,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Causes-of-optimization-instability-and-p--6ffe6eba.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Causes-of-optimization-instability-and-p--6ffe6eba,Causes of optimization instability and performance degradation during RL fine-tuning of small language models.,10,10,7,9,0,9,0.0000,4,0,0.0000,false,max_iterations_reached,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Causes-of-optimization-instability-and-p--6ffe6eba.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Causes-of-optimization-instability-and-p--6ffe6eba,Causes of optimization instability and performance degradation during RL fine-tuning of small language models.,10,10,8,9,6,3,0.6667,4,1,0.2500,false,max_iterations_reached,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Causes-of-optimization-instability-and-p--6ffe6eba.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Causes-of-optimization-instability-and-p--6ffe6eba,Causes of optimization instability and performance degradation during RL fine-tuning of small language models.,10,10,9,9,1,8,0.1111,4,0,0.0000,false,max_iterations_reached,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Causes-of-optimization-instability-and-p--6ffe6eba.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Causes-of-optimization-instability-and-p--6ffe6eba,Causes of optimization instability and performance degradation during RL fine-tuning of small language models.,10,10,10,9,4,5,0.4444,4,1,0.2500,false,max_iterations_reached,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Causes-of-optimization-instability-and-p--6ffe6eba.json
Forget-What-You-Know-about-LLMs--Differential-robustness-across-distinct--3f34ba00,Differential robustness across distinct LLM architectural families.,10,10,1,9,7,2,0.7778,4,4,1.0000,false,max_iterations_reached,Forget-What-You-Know-about-LLMs--Differential-robustness-across-distinct--3f34ba00.json
Forget-What-You-Know-about-LLMs--Differential-robustness-across-distinct--3f34ba00,Differential robustness across distinct LLM architectural families.,10,10,2,9,7,2,0.7778,4,4,1.0000,false,max_iterations_reached,Forget-What-You-Know-about-LLMs--Differential-robustness-across-distinct--3f34ba00.json
Forget-What-You-Know-about-LLMs--Differential-robustness-across-distinct--3f34ba00,Differential robustness across distinct LLM architectural families.,10,10,3,9,7,2,0.7778,4,4,1.0000,false,max_iterations_reached,Forget-What-You-Know-about-LLMs--Differential-robustness-across-distinct--3f34ba00.json
Forget-What-You-Know-about-LLMs--Differential-robustness-across-distinct--3f34ba00,Differential robustness across distinct LLM architectural families.,10,10,4,9,8,1,0.8889,4,4,1.0000,false,max_iterations_reached,Forget-What-You-Know-about-LLMs--Differential-robustness-across-distinct--3f34ba00.json
Forget-What-You-Know-about-LLMs--Differential-robustness-across-distinct--3f34ba00,Differential robustness across distinct LLM architectural families.,10,10,5,9,7,2,0.7778,4,4,1.0000,false,max_iterations_reached,Forget-What-You-Know-about-LLMs--Differential-robustness-across-distinct--3f34ba00.json
Forget-What-You-Know-about-LLMs--Differential-robustness-across-distinct--3f34ba00,Differential robustness across distinct LLM architectural families.,10,10,6,9,5,4,0.5556,4,2,0.5000,false,max_iterations_reached,Forget-What-You-Know-about-LLMs--Differential-robustness-across-distinct--3f34ba00.json
Forget-What-You-Know-about-LLMs--Differential-robustness-across-distinct--3f34ba00,Differential robustness across distinct LLM architectural families.,10,10,7,9,5,4,0.5556,4,2,0.5000,false,max_iterations_reached,Forget-What-You-Know-about-LLMs--Differential-robustness-across-distinct--3f34ba00.json
Forget-What-You-Know-about-LLMs--Differential-robustness-across-distinct--3f34ba00,Differential robustness across distinct LLM architectural families.,10,10,8,9,6,3,0.6667,4,3,0.7500,false,max_iterations_reached,Forget-What-You-Know-about-LLMs--Differential-robustness-across-distinct--3f34ba00.json
Forget-What-You-Know-about-LLMs--Differential-robustness-across-distinct--3f34ba00,Differential robustness across distinct LLM architectural families.,10,10,9,9,5,4,0.5556,4,2,0.5000,false,max_iterations_reached,Forget-What-You-Know-about-LLMs--Differential-robustness-across-distinct--3f34ba00.json
Forget-What-You-Know-about-LLMs--Differential-robustness-across-distinct--3f34ba00,Differential robustness across distinct LLM architectural families.,10,10,10,9,7,2,0.7778,4,4,1.0000,false,max_iterations_reached,Forget-What-You-Know-about-LLMs--Differential-robustness-across-distinct--3f34ba00.json
